date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:15:48	2540967/2540967	---M--	200	added ('OK')	image/png	etag:CK3Gn46ir4YDEAE=	https://images.squarespace-cdn.com/content/5d001d104818a50001b97de8/1716862197477-JSI7SEVDH7SBGRKGSX36/2412+N+Robinson+Ave%2C+Oklahoma+City%2C+OK+-+Google+Maps.png?format=1500w&content-type=image%2Fpng	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/images.squarespace-cdn.com/content/5d001d104818a50001b97de8/1716862197477-JSI7SEVDH7SBGRKGSX36/2412+N+Robinson+Ave,+Oklahoma+City,+OK+-+Google+Maps2acd.png	(from https://www.focusbuildinginspections.com/portfolio/2412-n-robinson-ave-oklahoma-city-ok)
15:15:48	20666/20666	---M-Z	200	added ('OK')	text/html	etag:W/%22ead51948323a6363ba298cd69259a78a--gzip%22	https://www.focusbuildinginspections.com/portfolio/2444-sw-89th-st-oklahoma-city-ok?format=amp	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio/2444-sw-89th-st-oklahoma-city-ok22c8.html	(from https://www.focusbuildinginspections.com/portfolio/2444-sw-89th-st-oklahoma-city-ok)
15:15:49	0/0	---M--	301	error ('Moved%20Permanently')	image/png	date:Mon,%2019%20Aug%202024%2019:15:49%20GMT	http://static1.squarespace.com/static/5d001d104818a50001b97de8/t/664d322e6e64cd413275fb9f/1716335150433/2444+SW+89th+St+Oklahoma+City%2C+OK+-+Google+Maps.png?format=1500w	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/static1.squarespace.com/static/5d001d104818a50001b97de8/t/664d322e6e64cd413275fb9f/1716335150433/2444+SW+89th+St+Oklahoma+City,+OK+-+Google+Maps26f7.png	(from https://www.focusbuildinginspections.com/portfolio/2444-sw-89th-st-oklahoma-city-ok)
15:15:50	1279920/1279920	---M--	200	added ('OK')	image/png	etag:CK2z/v71n4YDEAE=	https://images.squarespace-cdn.com/content/5d001d104818a50001b97de8/1716334954982-TIWK8E4SCKPJ16IHQ2WW/2444+SW+89th+St+Oklahoma+City%2C+OK+-+Google+Maps.png?format=1500w&content-type=image%2Fpng	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/images.squarespace-cdn.com/content/5d001d104818a50001b97de8/1716334954982-TIWK8E4SCKPJ16IHQ2WW/2444+SW+89th+St+Oklahoma+City,+OK+-+Google+Maps2acd.png	(from https://www.focusbuildinginspections.com/portfolio/2444-sw-89th-st-oklahoma-city-ok)
15:15:50	1661333/1661333	---M--	200	added ('OK')	image/png	etag:CJPrgP/1n4YDEAE=	https://images.squarespace-cdn.com/content/v1/5d001d104818a50001b97de8/1716334954982-TIWK8E4SCKPJ16IHQ2WW/2444+SW+89th+St+Oklahoma+City%2C+OK+-+Google+Maps.png	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/images.squarespace-cdn.com/content/v1/5d001d104818a50001b97de8/1716334954982-TIWK8E4SCKPJ16IHQ2WW/2444+SW+89th+St+Oklahoma+City,+OK+-+Google+Maps.png	(from https://www.focusbuildinginspections.com/portfolio/2444-sw-89th-st-oklahoma-city-ok)
15:15:50	509910/509910	---M--	200	added ('OK')	image/png	etag:COnFsvv1n4YDEAE=	https://images.squarespace-cdn.com/content/v1/5d001d104818a50001b97de8/1716334954818-DT9C76R1COEBVNLTSIX2/2444+SW+89th+St+Oklahoma+City%2C+OK+(2)+-+Google+Maps.png	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/images.squarespace-cdn.com/content/v1/5d001d104818a50001b97de8/1716334954818-DT9C76R1COEBVNLTSIX2/2444+SW+89th+St+Oklahoma+City,+OK+(2)+-+Google+Maps.png	(from https://www.focusbuildinginspections.com/portfolio/2444-sw-89th-st-oklahoma-city-ok)
15:15:51	20822/20822	---M-Z	200	added ('OK')	text/html	etag:W/%22b04769aa0643f9e9cd55bb4cc0aac0d7--gzip%22	https://www.focusbuildinginspections.com/portfolio/1012-se-42nd-street-oklahoma-city-ok?format=amp	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio/1012-se-42nd-street-oklahoma-city-ok22c8.html	(from https://www.focusbuildinginspections.com/portfolio/1012-se-42nd-street-oklahoma-city-ok)
15:15:51	0/0	---M--	301	error ('Moved%20Permanently')	image/png	date:Mon,%2019%20Aug%202024%2019:15:51%20GMT	http://static1.squarespace.com/static/5d001d104818a50001b97de8/t/664bfdbc50ebfa248a6b524e/1716256188520/1012+S.E.+42nd+Street+Oklahoma+City%2C+OK+-+Google+Earth.png?format=1500w	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/static1.squarespace.com/static/5d001d104818a50001b97de8/t/664bfdbc50ebfa248a6b524e/1716256188520/1012+S.E.+42nd+Street+Oklahoma+City,+OK+-+Google+Earth26f7.png	(from https://www.focusbuildinginspections.com/portfolio/1012-se-42nd-street-oklahoma-city-ok)
15:15:52	2397140/2397140	---M--	200	added ('OK')	image/png	etag:CLSxxPvPnYYDEAE=	https://images.squarespace-cdn.com/content/5d001d104818a50001b97de8/1716256033895-MEC0URKIULVRHTNIIU4E/1012+S.E.+42nd+Street+Oklahoma+City%2C+OK+-+Google+Earth.png?format=1500w&content-type=image%2Fpng	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/images.squarespace-cdn.com/content/5d001d104818a50001b97de8/1716256033895-MEC0URKIULVRHTNIIU4E/1012+S.E.+42nd+Street+Oklahoma+City,+OK+-+Google+Earth2acd.png	(from https://www.focusbuildinginspections.com/portfolio/1012-se-42nd-street-oklahoma-city-ok)
15:15:52	2812506/2812506	---M--	200	added ('OK')	image/png	etag:CPTUwPvPnYYDEAE=	https://images.squarespace-cdn.com/content/v1/5d001d104818a50001b97de8/1716256033895-MEC0URKIULVRHTNIIU4E/1012+S.E.+42nd+Street+Oklahoma+City%2C+OK+-+Google+Earth.png	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/images.squarespace-cdn.com/content/v1/5d001d104818a50001b97de8/1716256033895-MEC0URKIULVRHTNIIU4E/1012+S.E.+42nd+Street+Oklahoma+City,+OK+-+Google+Earth.png	(from https://www.focusbuildinginspections.com/portfolio/1012-se-42nd-street-oklahoma-city-ok)
15:15:52	443754/443754	---M--	200	added ('OK')	image/png	etag:CLOuzfrPnYYDEAE=	https://images.squarespace-cdn.com/content/v1/5d001d104818a50001b97de8/1716256033228-GC63SVW77RYUMZT8E7LZ/1012+S.E.+42nd+Street+Oklahoma+City%2C+OK+-+Google+Maps.png	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/images.squarespace-cdn.com/content/v1/5d001d104818a50001b97de8/1716256033228-GC63SVW77RYUMZT8E7LZ/1012+S.E.+42nd+Street+Oklahoma+City,+OK+-+Google+Maps.png	(from https://www.focusbuildinginspections.com/portfolio/1012-se-42nd-street-oklahoma-city-ok)
15:15:54	20746/20746	---M-Z	200	added ('OK')	text/html	etag:W/%2298c0798426f9432e1e76887002baf36e--gzip%22	https://www.focusbuildinginspections.com/portfolio/3101-nw-150th-st-oklahoma-city-ok?format=amp	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio/3101-nw-150th-st-oklahoma-city-ok22c8.html	(from https://www.focusbuildinginspections.com/portfolio/3101-nw-150th-st-oklahoma-city-ok)
15:15:54	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Mon,%2019%20Aug%202024%2019:15:53%20GMT	http://static1.squarespace.com/static/5d001d104818a50001b97de8/t/66474508129071212ad9352f/1715946760089/3101+NW+150th+St+Oklahoma+City%2C+OK+-+Loopnet.jpeg?format=1500w	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/static1.squarespace.com/static/5d001d104818a50001b97de8/t/66474508129071212ad9352f/1715946760089/3101+NW+150th+St+Oklahoma+City,+OK+-+Loopnet.55b26f7.delayed	(from https://www.focusbuildinginspections.com/portfolio/3101-nw-150th-st-oklahoma-city-ok)
15:15:54	191479/191479	---M--	200	added ('OK')	image/jpeg	etag:CNH4orHPlIYDEAE=	https://images.squarespace-cdn.com/content/5d001d104818a50001b97de8/1715946642575-FN1CSPZ5LFB8F1DB6LCL/3101+NW+150th+St+Oklahoma+City%2C+OK+-+Loopnet.jpeg?content-type=image%2Fjpeg	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/images.squarespace-cdn.com/content/5d001d104818a50001b97de8/1715946642575-FN1CSPZ5LFB8F1DB6LCL/3101+NW+150th+St+Oklahoma+City,+OK+-+Loopnetee8a.jpg	(from https://www.focusbuildinginspections.com/portfolio/3101-nw-150th-st-oklahoma-city-ok)
15:15:55	542266/542266	---M--	200	added ('OK')	image/png	etag:CLH437HPlIYDEAE=	https://images.squarespace-cdn.com/content/v1/5d001d104818a50001b97de8/1715946642385-J7Y7FEQOQC9QFM6PTRJC/3101+NW+150th+St+Oklahoma+City%2C+OK+-+Google+Maps.png	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/images.squarespace-cdn.com/content/v1/5d001d104818a50001b97de8/1715946642385-J7Y7FEQOQC9QFM6PTRJC/3101+NW+150th+St+Oklahoma+City,+OK+-+Google+Maps.png	(from https://www.focusbuildinginspections.com/portfolio/3101-nw-150th-st-oklahoma-city-ok)
15:15:55	104172/104172	---MCZ	200	added ('OK')	text/html	etag:W/%220244ee528a78f8e2bcaf28dd8fcf13c6--gzip%22	https://www.focusbuildinginspections.com/portfolio/154-coonrod-dr-mannford-ok	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio/154-coonrod-dr-mannford-ok.html	(from https://www.focusbuildinginspections.com/portfolio/3101-nw-150th-st-oklahoma-city-ok)
15:15:56	20843/20843	---M-Z	200	added ('OK')	text/html	etag:W/%227f5e6b245cd71cf5502c235380fa2a15--gzip%22	https://www.focusbuildinginspections.com/portfolio/3128-sw-59th-st-oklahoma-city-ok?format=amp	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio/3128-sw-59th-st-oklahoma-city-ok22c8.html	(from https://www.focusbuildinginspections.com/portfolio/3128-sw-59th-st-oklahoma-city-ok)
15:15:56	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Mon,%2019%20Aug%202024%2019:15:56%20GMT	http://static1.squarespace.com/static/5d001d104818a50001b97de8/t/6645789f2183ef6831dc7ef2/1715828896036/3128+Sw+59Th+St%2C+Oklahoma+City%2C+OK+-+Airmen+Apartments+-+Loopnet.jpeg?format=1500w	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/static1.squarespace.com/static/5d001d104818a50001b97de8/t/6645789f2183ef6831dc7ef2/1715828896036/3128+Sw+59Th+St,+Oklahoma+City,+OK+-+Airmen+Apartments+-+Loopnet26f7.jpeg	(from https://www.focusbuildinginspections.com/portfolio/3128-sw-59th-st-oklahoma-city-ok)
15:15:56	151338/151338	---M--	200	added ('OK')	image/jpeg	etag:COW23OqNkYYDEAE=	https://images.squarespace-cdn.com/content/5d001d104818a50001b97de8/1715825966998-2L36V3MT3SSKZ96Q3M17/3128+Sw+59Th+St%2C+Oklahoma+City%2C+OK+-+Airmen+Apartments+-+Loopnet.jpeg?content-type=image%2Fjpeg	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/images.squarespace-cdn.com/content/5d001d104818a50001b97de8/1715825966998-2L36V3MT3SSKZ96Q3M17/3128+Sw+59Th+St,+Oklahoma+City,+OK+-+Airmen+Apartments+-+Loopnetee8a.jpg	(from https://www.focusbuildinginspections.com/portfolio/3128-sw-59th-st-oklahoma-city-ok)
15:15:57	106598/106598	---M-Z	200	added ('OK')	text/html	etag:W/%229f0bfebb1c3c7adcd80864de83d862a4--gzip%22	https://www.focusbuildinginspections.com/portfolio/6116-s-memorial-dr-tulsa-ok	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio/6116-s-memorial-dr-tulsa-ok.html	(from https://www.focusbuildinginspections.com/portfolio/3128-sw-59th-st-oklahoma-city-ok)
15:15:57	2446521/2446521	---M--	200	added ('OK')	image/png	etag:CNrnsOyNkYYDEAE=	https://images.squarespace-cdn.com/content/v1/5d001d104818a50001b97de8/1715825967591-53WEXONV46I3BABFLVY1/3128+Sw+59Th+St%2C+Oklahoma+City%2C+OK+-+Airmen+Apartments+-+Google+Maps.png	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/images.squarespace-cdn.com/content/v1/5d001d104818a50001b97de8/1715825967591-53WEXONV46I3BABFLVY1/3128+Sw+59Th+St,+Oklahoma+City,+OK+-+Airmen+Apartments+-+Google+Maps.png	(from https://www.focusbuildinginspections.com/portfolio/3128-sw-59th-st-oklahoma-city-ok)
15:15:58	336402/336402	---M--	200	added ('OK')	image/png	etag:CKOCmt3cwoYDEAE=	https://images.squarespace-cdn.com/content/v1/5d001d104818a50001b97de8/1717530769676-YY39CQJ94Z748FOZED8Z/1117+E+Pine+St+Tulsa%2C+OK+-+Loopnet.png?format=500w	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/images.squarespace-cdn.com/content/v1/5d001d104818a50001b97de8/1717530769676-YY39CQJ94Z748FOZED8Z/1117+E+Pine+St+Tulsa,+OK+-+Loopnet3794.png	(from https://www.focusbuildinginspections.com/portfolio/1117-e-pine-st-tulsa-ok?format=amp)
15:15:59	20505/20505	---M-Z	200	added ('OK')	text/html	etag:W/%2282ada07ffda7d05b905c04146b72832d--gzip%22	https://www.focusbuildinginspections.com/portfolio/213-e-graham-ave-pryor-ok?format=amp	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio/213-e-graham-ave-pryor-ok22c8.html	(from https://www.focusbuildinginspections.com/portfolio/213-e-graham-ave-pryor-ok)
15:15:59	0/0	---M--	301	error ('Moved%20Permanently')	image/png	date:Mon,%2019%20Aug%202024%2019:15:58%20GMT	http://static1.squarespace.com/static/5d001d104818a50001b97de8/t/665f740289ae256368ad0540/1717531651033/213+E+Graham+Ave+Pryor%2C+OK+-+Google+Maps.png?format=1500w	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/static1.squarespace.com/static/5d001d104818a50001b97de8/t/665f740289ae256368ad0540/1717531651033/213+E+Graham+Ave+Pryor,+OK+-+Google+Maps26f7.png	(from https://www.focusbuildinginspections.com/portfolio/213-e-graham-ave-pryor-ok)
15:15:59	1001634/1001634	---M--	200	added ('OK')	image/png	etag:CI/2wMLfwoYDEAE=	https://images.squarespace-cdn.com/content/5d001d104818a50001b97de8/1717531520057-5W3568N1EASFYI6RMBMW/213+E+Graham+Ave+Pryor%2C+OK+-+Google+Maps.png?content-type=image%2Fpng	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/images.squarespace-cdn.com/content/5d001d104818a50001b97de8/1717531520057-5W3568N1EASFYI6RMBMW/213+E+Graham+Ave+Pryor,+OK+-+Google+Maps5d45.png	(from https://www.focusbuildinginspections.com/portfolio/213-e-graham-ave-pryor-ok)
15:16:00	1001634/1001634	---M--	200	added ('OK')	image/png	etag:CI/2wMLfwoYDEAE=	https://images.squarespace-cdn.com/content/v1/5d001d104818a50001b97de8/1717531520057-5W3568N1EASFYI6RMBMW/213+E+Graham+Ave+Pryor%2C+OK+-+Google+Maps.png	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/images.squarespace-cdn.com/content/v1/5d001d104818a50001b97de8/1717531520057-5W3568N1EASFYI6RMBMW/213+E+Graham+Ave+Pryor,+OK+-+Google+Maps.png	(from https://www.focusbuildinginspections.com/portfolio/213-e-graham-ave-pryor-ok)
15:16:00	324497/324497	---M--	200	added ('OK')	image/png	etag:CJqjncLfwoYDEAE=	https://images.squarespace-cdn.com/content/v1/5d001d104818a50001b97de8/1717531520080-6UAVWXV2DELCIMLH3R27/213+E+Graham+Ave+Pryor%2C+OK+(2)+-+Google+Maps.png	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/images.squarespace-cdn.com/content/v1/5d001d104818a50001b97de8/1717531520080-6UAVWXV2DELCIMLH3R27/213+E+Graham+Ave+Pryor,+OK+(2)+-+Google+Maps.png	(from https://www.focusbuildinginspections.com/portfolio/213-e-graham-ave-pryor-ok)
15:16:00	37100/37100	---M--	200	added ('OK')	image/jpeg	etag:CNrL/cjhsIYDEAE=	https://images.squarespace-cdn.com/content/v1/5d001d104818a50001b97de8/1716913596092-FKOTHB5IPCWCQC7RMXS0/741+E+Pancake+Blvd+Liberal%2C+KS+-+Loopnet.jpeg?format=500w	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/images.squarespace-cdn.com/content/v1/5d001d104818a50001b97de8/1716913596092-FKOTHB5IPCWCQC7RMXS0/741+E+Pancake+Blvd+Liberal,+KS+-+Loopnet3794.jpg	(from https://www.focusbuildinginspections.com/portfolio/741-e-pancake-blvd-liberal-ks?format=amp)
15:16:02	20665/20665	---M-Z	200	added ('OK')	text/html	etag:W/%22b72effe949621b65ac33bb9c5379a38d--gzip%22	https://www.focusbuildinginspections.com/portfolio/2315-n-perkins-rd-stillwater-ok?format=amp	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio/2315-n-perkins-rd-stillwater-ok22c8.html	(from https://www.focusbuildinginspections.com/portfolio/2315-n-perkins-rd-stillwater-ok)
15:16:02	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Mon,%2019%20Aug%202024%2019:16:01%20GMT	http://static1.squarespace.com/static/5d001d104818a50001b97de8/t/66560e2446a26c770ad0e5bc/1716915748482/2315+N+Perkins+Rd+Stillwater%2C+OK+-+Loopnet.jpeg?format=1500w	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/static1.squarespace.com/static/5d001d104818a50001b97de8/t/66560e2446a26c770ad0e5bc/1716915748482/2315+N+Perkins+Rd+Stillwater,+OK+-+Loopnet26f7.jpeg	(from https://www.focusbuildinginspections.com/portfolio/2315-n-perkins-rd-stillwater-ok)
15:16:02	232288/232288	---M--	200	added ('OK')	image/jpeg	etag:CLa3rvDosIYDEAE=	https://images.squarespace-cdn.com/content/5d001d104818a50001b97de8/1716915557468-4DX8GPZH385UVPN27ALK/2315+N+Perkins+Rd+Stillwater%2C+OK+-+Loopnet.jpeg?format=1500w&content-type=image%2Fjpeg	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/images.squarespace-cdn.com/content/5d001d104818a50001b97de8/1716915557468-4DX8GPZH385UVPN27ALK/2315+N+Perkins+Rd+Stillwater,+OK+-+Loopnet43a3.jpg	(from https://www.focusbuildinginspections.com/portfolio/2315-n-perkins-rd-stillwater-ok)
15:16:03	500446/500446	---M--	200	added ('OK')	image/png	etag:CKamq/TosIYDEAE=	https://images.squarespace-cdn.com/content/v1/5d001d104818a50001b97de8/1716915564774-0C3UIVNUBOTY2NT2Q0MQ/2315+N+Perkins+Rd+Stillwater%2C+OK-+Google+Maps.png	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/images.squarespace-cdn.com/content/v1/5d001d104818a50001b97de8/1716915564774-0C3UIVNUBOTY2NT2Q0MQ/2315+N+Perkins+Rd+Stillwater,+OK-+Google+Maps.png	(from https://www.focusbuildinginspections.com/portfolio/2315-n-perkins-rd-stillwater-ok)
15:16:03	20285/20285	---M-Z	200	added ('OK')	text/html	etag:W/%22eef65d3e43bd7152637efa3828445a4a--gzip%22	https://www.focusbuildinginspections.com/portfolio/722-s-broadway-blvd-salina-ks?format=amp	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio/722-s-broadway-blvd-salina-ks22c8.html	(from https://www.focusbuildinginspections.com/portfolio/722-s-broadway-blvd-salina-ks)
15:16:03	0/0	---M--	301	error ('Moved%20Permanently')	image/png	date:Mon,%2019%20Aug%202024%2019:16:04%20GMT	http://static1.squarespace.com/static/5d001d104818a50001b97de8/t/664a3485c55ddb3b0c6d645f/1716139142023/722+S+Broadway+Blvd+Salina%2C+Kansas+-+Google+Maps.png?format=1500w	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/static1.squarespace.com/static/5d001d104818a50001b97de8/t/664a3485c55ddb3b0c6d645f/1716139142023/722+S+Broadway+Blvd+Salina,+Kansas+-+Google+Maps26f7.png	(from https://www.focusbuildinginspections.com/portfolio/722-s-broadway-blvd-salina-ks)
15:16:04	1359564/1359564	---M--	200	added ('OK')	image/png	etag:CNLuivKbmoYDEAE=	https://images.squarespace-cdn.com/content/5d001d104818a50001b97de8/1716138975369-J2IP03GBMH9G9NK5KDM1/722+S+Broadway+Blvd+Salina%2C+Kansas+-+Google+Maps.png?format=1500w&content-type=image%2Fpng	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/images.squarespace-cdn.com/content/5d001d104818a50001b97de8/1716138975369-J2IP03GBMH9G9NK5KDM1/722+S+Broadway+Blvd+Salina,+Kansas+-+Google+Maps2acd.png	(from https://www.focusbuildinginspections.com/portfolio/722-s-broadway-blvd-salina-ks)
15:16:04	900386/900386	---M--	200	added ('OK')	image/png	etag:CJOu3/GbmoYDEAE=	https://images.squarespace-cdn.com/content/v1/5d001d104818a50001b97de8/1716138975330-5AMWNGG8EJPD5110BK5I/722+S+Broadway+Blvd+Salina%2C+KS+(2)+-+Google+Maps.png	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/images.squarespace-cdn.com/content/v1/5d001d104818a50001b97de8/1716138975330-5AMWNGG8EJPD5110BK5I/722+S+Broadway+Blvd+Salina,+KS+(2)+-+Google+Maps.png	(from https://www.focusbuildinginspections.com/portfolio/722-s-broadway-blvd-salina-ks)
15:16:05	32079/32079	---M--	200	added ('OK')	image/jpeg	etag:CL+ekJyXkYYDEAE=	https://images.squarespace-cdn.com/content/v1/5d001d104818a50001b97de8/1715828486380-VQZXLDSEQOW9ZIJM2PPA/101+E+Albany+St+Broken+Arrow%2C+OK+-+Loopnet.jpeg?format=500w	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/images.squarespace-cdn.com/content/v1/5d001d104818a50001b97de8/1715828486380-VQZXLDSEQOW9ZIJM2PPA/101+E+Albany+St+Broken+Arrow,+OK+-+Loopnet3794.jpg	(from https://www.focusbuildinginspections.com/portfolio/101-e-albany-st-broken-arrow-ok?format=amp)
15:16:06	20515/20515	---M-Z	200	added ('OK')	text/html	etag:W/%22196f5f0d45f799e316e4450bf0401574--gzip%22	https://www.focusbuildinginspections.com/portfolio/5131-s-wheeling-ave-tulsa-ok?format=amp	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/www.focusbuildinginspections.com/portfolio/5131-s-wheeling-ave-tulsa-ok22c8.html	(from https://www.focusbuildinginspections.com/portfolio/5131-s-wheeling-ave-tulsa-ok)
15:16:06	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Mon,%2019%20Aug%202024%2019:16:05%20GMT	http://static1.squarespace.com/static/5d001d104818a50001b97de8/t/664580b5938eba64034c49e1/1715830965321/5131+S+Wheeling+Ave+Tulsa+OK+-+Loopnet.jpeg?format=1500w	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/static1.squarespace.com/static/5d001d104818a50001b97de8/t/664580b5938eba64034c49e1/1715830965321/5131+S+Wheeling+Ave+Tulsa+OK+-+Loopnet26f7.jpeg	(from https://www.focusbuildinginspections.com/portfolio/5131-s-wheeling-ave-tulsa-ok)
15:16:07	88985/88985	---M--	200	added ('OK')	image/jpeg	etag:CJ+HxsCfkYYDEAE=	https://images.squarespace-cdn.com/content/5d001d104818a50001b97de8/1715830710263-YA3HM0PWNEPY5RYE3IXQ/5131+S+Wheeling+Ave+Tulsa+OK+-+Loopnet.jpeg?content-type=image%2Fjpeg	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/images.squarespace-cdn.com/content/5d001d104818a50001b97de8/1715830710263-YA3HM0PWNEPY5RYE3IXQ/5131+S+Wheeling+Ave+Tulsa+OK+-+Loopnetee8a.jpg	(from https://www.focusbuildinginspections.com/portfolio/5131-s-wheeling-ave-tulsa-ok)
15:16:07	88985/88985	---M--	200	added ('OK')	image/jpeg	etag:CJ+HxsCfkYYDEAE=	https://images.squarespace-cdn.com/content/v1/5d001d104818a50001b97de8/1715830710263-YA3HM0PWNEPY5RYE3IXQ/5131+S+Wheeling+Ave+Tulsa+OK+-+Loopnet.jpeg	C:/Temp/Projects/CMAInspectionWebsite/Focus%20Website/images.squarespace-cdn.com/content/v1/5d001d104818a50001b97de8/1715830710263-YA3HM0PWNEPY5RYE3IXQ/5131+S+Wheeling+Ave+Tulsa+OK+-+Loopnet.jpg	(from https://www.focusbuildinginspections.com/portfolio/5131-s-wheeling-ave-tulsa-ok)
